698,1,0,17,26,18,26.02,42.8
699,9,0,0,0,36,36.0,45.89
700,5,0,16,0,38,22.0,46.04
701,4,0,18,2,37,19.1,44.65
702,4,0,11,2,26,15.13,34.06
703,10,10,42,38,35,28.86,60.44
704,7,15,0,16,10,10.05,33.62
705,4,0,20,24,18,24.08,41.62
706,7,0,11,1,26,15.03,41.05
707,5,0,0,0,8,8.0,31.3
708,6,25,8,0,16,26.25,65.3
709,7,0,10,7,10,7.0,24.35
710,1,0,0,0,25,25.0,55.9
711,7,0,13,0,32,19.0,36.67
712,6,23,0,2,12,24.19,51.88
713,7,0,22,0,40,18.0,43.86
714,10,0,0,0,38,38.0,53.14
715,9,0,50,18,43,19.31,53.14
716,1,1,41,17,30,19.42,44.38
717,10,0,55,12,49,13.42,60.01
718,4,0,36,6,36,6.0,47.01
719,5,0,9,0,15,6.0,19.85
720,3,16,10,9,5,8.6,36.67
721,4,0,9,18,7,18.11,29.21
722,10,2,44,10,40,8.94,55.61
723,8,0,11,1,20,9.06,22.83
724,10,22,20,18,14,7.21,49.19
725,4,0,37,7,35,7.28,48.27
726,9,17,28,8,22,10.82,49.98
727,1,19,11,17,30,19.1,41.59
728,2,17,0,0,8,18.79,29.41
729,10,0,6,28,0,28.64,67.12
730,7,9,26,9,39,13.0,40.02
731,1,14,52,20,36,17.09,56.46
732,7,9,0,11,13,13.15,37.64
733,1,0,25,2,46,21.1,55.9
734,10,2,36,2,56,20.0,61.74
735,10,0,20,0,38,18.0,42.94
736,7,12,0,14,21,21.1,41.23
737,1,0,18,10,16,10.2,43.68
738,9,0,27,2,49,22.09,54.13
739,10,0,0,0,28,28.0,42.06
740,1,1,24,2,24,1.0,25.0
741,9,4,36,8,33,5.0,36.88
742,8,0,8,2,17,9.22,21.4
743,1,0,20,1,34,14.04,45.19
744,5,0,12,16,12,16.0,24.08
745,1,10,21,8,46,25.08,47.07
746,2,0,8,0,16,8.0,29.41
747,2,24,31,34,38,12.21,50.99
748,4,0,22,21,20,21.1,54.2
749,6,19,0,18,10,10.05,34.41
750,1,4,55,10,32,23.77,55.9
751,8,0,25,2,44,19.1,56.22
752,6,25,8,20,8,5.0,50.61
753,7,0,13,2,24,11.18,33.24
754,3,21,8,0,0,22.47,38.42
755,8,0,19,2,26,7.28,26.93
756,1,2,29,4,37,8.25,42.06
757,6,1,27,18,36,19.24,40.71
758,10,1,43,17,36,17.46,47.01
759,10,0,48,19,36,22.47,53.23
760,1,0,11,22,14,22.2,35.38
761,1,0,7,3,31,24.19,38.6
762,4,0,0,0,17,17.0,39.7
763,5,0,31,17,31,17.0,41.77
764,9,11,32,11,25,7.0,38.6
765,4,2,32,22,30,20.1,38.83
766,9,0,20,2,35,15.13,37.0
767,7,0,9,23,6,23.19,34.71
768,2,9,5,0,10,10.3,36.24
769,6,7,4,0,8,8.06,27.29
770,7,0,23,0,46,23.0,48.7
771,5,0,0,0,23,23.0,56.85
772,2,9,6,0,12,10.82,40.25
773,4,0,16,18,15,18.03,46.4
774,2,21,0,0,9,22.85,35.0
775,6,39,0,25,8,16.12,65.3
776,6,2,21,14,28,13.89,33.29
777,8,0,0,17,1,17.03,25.5
778,6,19,11,13,11,6.0,24.84
779,6,2,7,0,14,7.28,33.29
780,2,9,24,16,28,8.06,32.25
781,10,1,26,1,49,23.0,59.08
782,5,0,7,7,5,7.28,29.21
783,3,0,28,12,18,15.62,30.46
784,7,23,0,24,19,19.03,44.94
785,3,29,13,0,0,31.78,47.8
786,9,29,35,14,27,17.0,56.94
787,5,0,8,2,22,14.14,23.77
788,10,25,29,21,18,11.7,55.9
789,1,0,7,18,11,18.44,34.99
790,4,0,8,2,19,11.18,27.02
791,6,8,0,1,3,7.62,18.36
792,1,0,13,12,7,13.42,41.76
793,9,14,40,0,32,16.12,63.25
794,8,0,0,10,2,10.2,36.4
795,4,0,18,6,20,6.32,42.52
796,9,0,34,2,52,18.11,55.36
797,3,16,27,18,18,9.22,39.36
798,10,10,34,0,28,11.66,53.6
799,1,0,0,0,16,16.0,39.2
800,3,0,0,1,23,23.02,31.14
801,6,0,13,0,26,13.0,55.17
802,8,0,15,0,35,20.0,43.01
803,10,0,0,1,25,25.02,44.38
804,6,8,9,4,9,4.0,16.12
805,3,34,12,20,6,15.23,48.8
806,9,14,50,16,42,8.25,58.24
807,2,2,6,0,12,6.32,26.83
808,3,22,8,0,0,23.41,41.05
809,9,26,32,0,17,30.02,64.47
810,7,0,0,0,8,8.0,35.51
811,6,0,30,42,44,44.27,60.83
812,5,0,13,6,15,6.32,16.16
813,6,0,5,0,10,5.0,16.12
814,8,0,0,9,1,9.06,43.93
815,5,0,8,7,8,7.0,23.77
816,8,0,19,1,33,14.04,39.66
817,5,0,35,11,33,11.18,47.42
818,9,22,21,20,14,7.28,53.71
819,6,0,6,0,11,5.0,18.36
820,8,0,0,25,0,25.0,49.74
821,10,16,31,16,24,7.0,41.23
822,1,0,10,17,14,17.46,33.62
823,4,0,0,0,24,24.0,40.0
824,9,1,50,17,42,17.89,59.36
825,7,9,0,10,25,25.02,50.01
826,8,0,21,1,42,21.02,48.37
827,4,0,0,31,1,31.02,45.28
828,5,0,7,0,13,6.0,16.16
829,6,11,0,7,3,5.0,20.0
830,6,0,5,0,10,5.0,17.2
831,9,10,43,19,37,10.82,51.62
832,6,7,10,10,12,3.61,16.28
833,6,7,4,0,8,8.06,29.53
834,9,22,39,22,28,11.0,53.71
835,10,17,32,17,19,13.0,45.69
836,2,2,4,0,8,4.47,29.73
837,8,0,13,2,29,16.12,36.4
838,3,19,12,17,6,6.32,31.4
839,2,12,0,0,9,15.0,30.46
840,7,0,16,12,14,12.17,29.07
841,6,0,15,0,30,15.0,55.0
842,6,12,0,12,8,8.0,25.06
843,3,16,9,0,0,18.36,39.36
844,6,19,0,0,12,22.47,41.18
845,5,0,23,2,32,9.22,44.55
846,6,18,0,17,10,10.05,32.2
847,7,0,25,2,46,21.1,52.61
848,8,0,0,15,1,15.03,43.66
849,6,0,20,6,25,7.81,35.51
850,10,0,0,0,35,35.0,52.8
851,10,0,0,1,29,29.02,61.29
852,3,0,0,1,36,36.01,50.21
853,1,2,37,5,30,7.62,37.66
854,3,0,0,0,20,20.0,26.25
855,1,0,0,0,14,14.0,33.24
856,1,0,0,0,20,20.0,40.85
857,10,1,30,1,40,10.0,42.06
858,1,0,7,23,10,23.19,38.6
859,5,2,46,30,45,28.02,54.92
860,1,0,0,0,18,18.0,44.64
861,10,0,51,13,45,14.32,61.85
862,2,0,23,17,29,18.03,42.8
863,9,25,47,25,34,13.0,62.24
864,8,0,0,21,1,21.02,34.21
865,6,3,2,0,4,3.61,14.42
866,6,1,23,15,30,15.65,33.54
867,8,0,0,11,1,11.05,28.23
868,3,15,7,0,0,16.55,26.63
869,6,1,8,0,15,7.07,33.54
870,5,0,9,6,11,6.32,17.89
871,9,17,39,17,26,13.0,52.81
872,7,0,0,0,9,9.0,39.2
873,10,0,0,2,37,37.05,67.6
874,3,0,28,7,24,8.06,31.3
875,3,12,30,18,24,8.49,41.15
876,7,25,9,26,25,16.03,46.87
877,1,0,17,14,21,14.56,29.53
878,5,0,0,0,8,8.0,27.66
879,10,10,33,0,27,11.66,53.16
880,9,21,42,25,31,11.7,60.42
881,4,0,0,0,21,21.0,58.01
882,3,0,24,23,16,24.35,33.24
883,2,5,31,19,38,15.65,42.49
884,10,0,30,0,40,10.0,43.46
885,5,0,8,19,6,19.1,29.07
886,7,24,9,23,18,9.06,31.24
887,3,22,12,17,6,7.81,33.3
888,10,0,35,0,45,10.0,46.32
889,9,29,14,0,6,30.08,61.4
890,4,1,30,14,28,13.15,39.7
891,9,10,35,0,31,10.77,55.54
892,3,0,0,1,23,23.02,28.02
893,1,0,9,2,23,14.14,30.46
894,1,14,0,14,17,17.0,40.85
895,1,0,21,10,21,10.0,47.07
896,7,17,0,19,12,12.17,41.68
897,10,0,0,2,21,21.1,33.96
898,7,0,16,23,21,23.54,41.88
899,2,17,0,1,6,17.09,38.01
900,3,0,0,0,35,35.0,38.48
901,2,0,12,2,18,6.32,26.83
902,7,0,0,0,20,20.0,47.38
903,4,0,0,15,1,15.03,27.8
904,3,12,8,6,4,7.21,26.83
905,2,6,7,0,14,9.22,36.88
906,5,0,12,0,18,6.0,24.08
907,10,0,0,1,30,30.02,52.8
908,8,0,0,12,0,12.0,30.46
909,5,0,8,8,8,8.0,22.8
910,4,0,11,18,12,18.03,50.21
911,5,0,17,1,29,12.04,40.31
912,9,0,0,0,20,20.0,29.41
913,2,2,18,12,24,11.66,26.83
914,1,6,0,6,7,7.0,25.0
915,8,0,0,0,12,12.0,33.24
916,4,0,16,0,37,21.0,46.4
917,10,7,14,0,10,8.06,39.66
918,10,19,40,19,33,7.0,48.85
919,6,0,18,19,28,21.47,34.41
920,5,0,21,14,21,14.0,36.77
921,10,0,35,0,48,13.0,52.8
922,9,16,28,0,22,17.09,62.24
923,3,15,15,14,8,7.07,33.54
924,10,0,42,26,35,26.93,50.48
925,1,0,7,2,15,8.25,40.0
926,10,19,36,13,30,8.49,62.94
927,2,30,0,9,9,22.85,46.86
928,2,0,16,13,24,15.26,41.87
929,1,2,37,21,46,21.02,53.34
930,1,0,19,19,18,19.03,38.95
931,3,25,30,35,24,11.66,50.21
932,5,0,22,32,22,32.0,47.42
933,6,17,0,0,13,21.4,42.49
934,8,0,9,0,28,19.0,35.0
935,3,13,12,10,6,6.71,27.29
936,6,13,8,9,8,4.0,27.29
937,9,0,36,1,51,15.03,57.71
938,3,14,8,0,0,16.12,33.54
939,9,24,20,0,6,27.78,67.54
940,2,14,0,2,7,13.89,31.3
941,6,17,0,17,11,11.0,42.49
942,9,0,32,1,55,23.02,57.28
943,7,0,13,1,26,13.04,34.71
944,10,5,43,19,40,14.32,48.85
945,10,0,29,0,40,11.0,45.18
946,5,0,17,28,17,28.0,47.63
947,1,0,0,0,24,24.0,49.74
948,6,13,15,17,18,5.0,26.91
949,8,0,0,0,15,15.0,28.32
950,5,0,18,2,24,6.32,34.06
951,9,7,38,9,35,3.61,42.95
952,7,9,9,8,30,21.02,31.32
953,1,0,16,25,18,25.08,47.17
954,10,10,19,0,12,12.21,57.31
955,10,22,33,22,20,13.0,49.19
956,1,0,0,0,22,22.0,60.84
957,8,0,0,13,0,13.0,21.4
958,1,0,0,0,18,18.0,32.89
959,2,12,0,0,9,15.0,30.46
960,5,0,12,16,12,16.0,38.91
961,2,23,0,6,6,18.03,33.24
962,1,0,0,0,6,6.0,36.62
963,1,0,0,0,24,24.0,47.01
964,1,0,19,2,43,24.08,53.85
965,8,0,0,15,2,15.13,26.63
966,2,0,18,9,27,12.73,46.86
967,8,0,20,1,28,8.06,31.76
968,5,0,14,0,24,10.0,30.61
969,3,17,18,19,12,6.32,31.4
970,5,0,0,0,24,24.0,45.28
971,10,7,32,8,27,5.1,33.96
972,2,19,0,1,10,20.59,42.49
973,1,0,14,6,33,19.92,34.21
974,1,13,0,15,17,17.12,38.08
975,8,0,0,31,0,31.0,49.04
976,7,16,24,18,38,14.14,42.05
977,6,37,8,31,8,6.0,62.2
978,3,0,0,0,27,27.0,34.83
979,9,0,39,0,59,20.0,68.6
980,5,0,0,0,22,22.0,47.42
981,3,0,0,1,21,21.02,26.4
982,4,2,32,32,34,30.07,46.69
983,7,0,15,26,13,26.08,38.21
984,9,2,49,12,45,10.77,54.13
985,6,1,11,9,14,8.54,17.8
986,1,25,10,27,18,8.25,53.34
987,10,0,0,2,28,28.07,39.85
988,5,0,23,2,42,19.1,48.37
989,8,0,0,15,1,15.03,31.76
990,8,0,0,0,23,23.0,36.72
991,7,0,0,0,25,25.0,44.78
992,3,2,24,6,20,5.66,27.78
993,5,1,39,18,38,17.03,48.01
994,6,4,33,29,44,27.31,53.25
995,2,0,12,0,24,12.0,40.25
996,1,5,43,12,21,23.09,44.64
997,4,0,16,22,16,22.0,46.53
998,4,1,31,11,32,10.05,42.01
999,9,1,28,9,24,8.94,29.41
1000,1,0,20,20,45,32.02,49.66
1001,10,0,0,0,37,37.0,62.94
1002,6,4,2,0,4,4.47,16.97
1003,7,0,0,0,23,23.0,49.34
1004,2,21,0,0,9,22.85,35.0
1005,6,6,4,0,8,7.21,25.06
1006,6,17,0,0,14,22.02,46.1
1007,4,0,15,21,16,21.02,32.65
1008,4,0,0,0,6,6.0,34.83
1009,10,21,33,21,24,9.0,45.18
1010,10,0,6,23,0,23.77,53.23
1011,2,2,21,14,28,13.89,31.3
1012,9,0,24,2,49,25.08,61.4
1013,10,13,17,6,13,8.06,36.4
1014,5,0,16,1,38,22.02,51.66
1015,1,0,24,20,16,21.54,52.39
1016,6,3,11,0,22,11.4,50.61
1017,1,0,17,2,37,20.1,53.34
1018,6,24,0,24,7,7.0,39.7
1019,4,0,0,0,18,18.0,50.22
1020,9,14,31,14,20,11.0,42.38
1021,1,0,21,2,27,6.32,45.19
1022,10,1,56,19,52,18.44,61.74
1023,4,0,21,13,21,13.0,38.42
1024,3,31,20,26,10,11.18,49.82
1025,9,0,0,0,39,39.0,51.2
1026,3,15,14,12,7,7.62,30.89
1027,4,0,11,20,13,20.1,34.06
1028,9,1,48,10,44,9.85,52.8
1029,2,4,7,0,14,8.06,32.25
1030,6,0,10,13,14,13.6,19.8
1031,10,0,0,2,29,29.07,43.97
1032,4,0,0,7,1,7.07,39.7
1033,6,22,0,23,8,8.06,50.61
1034,1,0,12,2,19,7.28,26.83
1035,3,6,20,12,16,7.21,25.94
1036,3,15,6,0,0,16.16,40.5
1037,3,21,16,21,8,8.0,31.14
1038,4,0,25,21,26,21.02,34.83
1039,6,0,7,1,11,4.12,17.8
1040,9,0,34,1,56,22.02,58.24
1041,4,0,0,19,-1,19.03,46.23
1042,5,0,18,7,20,7.28,50.99
1043,3,10,18,22,12,13.42,32.56
1044,3,5,3,0,0,5.83,23.26
1045,1,0,24,6,31,9.22,33.24
1046,7,7,0,7,10,10.0,24.35
1047,3,14,19,14,10,9.0,31.3
1048,4,0,0,0,14,14.0,43.19
1049,5,0,14,24,13,24.02,46.65
1050,7,7,0,9,26,26.08,40.02
1051,10,7,19,0,14,8.6,47.71
1052,3,23,16,23,8,8.0,33.24
1053,8,0,20,0,29,9.0,34.67
1054,2,0,24,33,36,35.11,48.84
1055,4,0,0,0,18,18.0,42.52
1056,9,0,0,0,32,32.0,49.04
1057,6,19,8,13,8,6.0,27.59
1058,6,18,8,15,8,3.0,31.62
1059,1,19,0,20,10,10.05,32.02
1060,4,0,0,0,10,10.0,21.93
1061,3,9,7,0,0,11.4,21.93
1062,8,0,0,0,14,14.0,24.19
1063,4,0,0,23,-1,23.02,53.76
1064,9,19,40,0,33,20.25,55.36
1065,9,0,24,0,42,18.0,46.1
1066,6,21,0,11,7,12.21,47.41
1067,9,21,27,0,15,24.19,53.31
1068,2,12,0,0,9,15.0,30.46
1069,3,14,5,0,0,14.87,35.78
1070,9,0,0,0,33,33.0,60.42
1071,3,1,24,10,16,12.04,26.0
1072,2,9,30,18,36,10.82,40.25
1073,4,0,0,14,2,14.14,35.23
1074,1,0,13,0,21,8.0,25.24
1075,5,0,7,1,26,19.03,30.41
1076,2,17,0,2,6,16.16,38.01
1077,1,0,0,0,18,18.0,43.68
1078,7,0,22,18,7,23.43,43.86
1079,4,0,0,0,13,13.0,26.87
1080,2,0,14,19,20,19.92,27.59
1081,9,35,41,35,28,13.0,61.85
1082,6,11,0,9,9,9.22,25.55
1083,7,9,0,11,12,12.17,38.6
1084,4,0,22,2,46,24.08,59.41
1085,2,7,5,0,10,8.6,31.3
1086,8,0,0,0,18,18.0,30.36
1087,2,8,5,0,10,9.43,35.78
1088,1,0,19,10,13,11.66,33.53
1089,5,0,12,15,12,15.0,38.6
1090,6,0,5,0,10,5.0,19.8
1091,6,7,0,3,2,4.47,14.42
1092,7,0,23,1,29,6.08,42.2
1093,5,0,24,2,46,22.09,54.92
1094,6,0,4,0,8,4.0,13.89
1095,3,10,34,21,27,13.04,44.29
1096,10,2,30,2,41,11.0,46.53
1097,3,14,8,0,0,16.12,38.01
1098,8,0,0,0,15,15.0,27.86
1099,7,0,0,0,16,16.0,42.2
1100,9,25,34,16,28,10.82,62.24
1101,3,18,24,18,12,12.0,41.15
1102,10,21,22,0,6,26.4,57.27
1103,4,0,0,0,17,17.0,39.2
1104,2,11,24,25,32,16.12,40.61
1105,10,0,0,1,26,26.02,49.66
1106,9,20,31,20,18,13.0,47.42
1107,1,0,20,7,22,7.28,41.59
1108,10,0,0,1,30,30.02,42.06
1109,4,0,31,25,29,25.08,39.82
1110,7,0,7,0,24,17.0,38.6
1111,1,22,0,22,7,7.0,38.83
1112,4,0,6,2,12,6.32,17.8
1113,8,0,0,0,20,20.0,31.76
1114,9,0,43,18,37,18.97,47.42
1115,5,0,13,0,28,15.0,37.54
1116,4,0,0,18,2,18.11,31.11
1117,7,0,9,0,31,22.0,36.36
1118,10,2,35,7,31,6.4,36.4
1119,1,11,0,12,17,17.03,40.5
1120,2,2,18,12,24,11.66,26.83
1121,4,0,0,26,2,26.08,39.7
1122,3,15,29,22,23,9.22,40.5
1123,8,0,0,0,18,18.0,34.21
1124,10,0,0,2,21,21.1,36.4
1125,5,0,20,1,26,6.08,34.71
1126,1,17,25,19,41,16.12,45.19
1127,9,14,22,0,11,17.8,44.27
1128,10,2,21,2,35,14.0,36.4
1129,1,0,0,0,7,7.0,25.0
1130,4,0,0,14,-1,14.04,47.01
1131,1,0,14,7,12,7.28,21.19
1132,3,14,19,14,10,9.0,30.41
1133,1,17,0,19,11,11.18,36.36
1134,1,22,0,24,10,10.2,39.05
1135,1,20,14,19,31,17.03,42.06
1136,6,0,22,3,33,11.4,50.61
1137,7,22,0,24,9,9.22,36.12
1138,6,15,0,14,11,11.05,33.54
1139,10,0,22,0,32,10.0,32.98
1140,1,14,21,6,26,9.43,29.53
1141,2,0,10,0,19,9.0,31.3
1142,10,7,28,13,24,7.21,31.78
1143,9,0,33,1,55,22.02,60.42
1144,10,0,44,10,40,10.77,48.75
1145,4,0,16,20,14,20.1,37.44
1146,9,1,42,7,39,6.71,42.95
1147,6,11,35,21,42,12.21,47.41
1148,4,0,0,19,2,19.1,44.1
1149,3,2,20,17,14,16.16,26.25
1150,10,26,46,26,34,12.0,61.74
1151,9,15,48,15,39,9.0,56.04
1152,2,0,12,0,25,13.0,42.49
1153,8,0,0,9,0,9.0,17.49
1154,9,0,39,10,34,11.18,40.26
1155,10,20,31,29,26,10.3,43.93
1156,4,0,0,11,0,11.0,34.01
1157,6,26,6,19,6,7.0,39.7
1158,1,25,17,24,40,23.02,49.74
1159,10,1,41,10,37,9.85,45.19
1160,4,0,20,19,18,19.1,37.8
1161,7,11,12,9,37,25.08,38.6
1162,2,16,0,1,8,17.0,35.78
1163,1,8,0,8,7,7.0,38.83
1164,4,0,0,0,16,16.0,33.29
1165,1,0,20,8,42,23.41,46.1
1166,7,26,8,25,31,23.02,46.87
1167,1,8,10,7,24,14.04,35.9
1168,9,0,0,0,22,22.0,48.85
1169,5,0,0,0,24,24.0,41.77
1170,6,0,25,4,37,12.65,56.36
1171,2,5,24,22,32,18.79,38.83
1172,10,26,24,7,19,19.65,47.71
1173,5,0,19,1,31,12.04,38.01
1174,5,0,19,11,19,11.0,39.36
1175,7,0,6,2,31,25.08,34.01
1176,2,0,10,0,19,9.0,32.25
1177,9,8,25,8,20,5.0,29.12
1178,9,10,24,0,20,10.77,46.49
1179,5,0,9,2,31,22.09,41.11
1180,1,0,14,7,35,22.14,41.34
1181,1,17,14,15,28,14.14,33.62
1182,10,0,14,23,0,26.93,64.62
1183,1,0,0,0,7,7.0,40.0
1184,3,10,6,0,0,11.66,27.29
1185,8,0,0,0,22,22.0,43.66
1186,1,0,19,17,12,18.38,42.54
1187,2,0,12,0,24,12.0,40.25
1188,4,0,0,0,9,9.0,31.11
1189,9,13,48,13,39,9.0,55.54
1190,4,0,0,16,-1,16.03,37.44
1191,5,0,0,0,11,11.0,26.57
1192,4,0,18,0,35,17.0,48.84
1193,10,0,6,28,0,28.64,73.78
1194,8,0,0,22,0,22.0,34.83
1195,6,0,8,0,17,9.0,29.53
1196,4,0,0,13,1,13.04,26.87
1197,4,2,33,17,32,15.03,43.6
1198,5,0,0,0,13,13.0,26.63
1199,4,0,20,0,36,16.0,45.8
1200,4,0,0,0,15,15.0,44.1
1201,4,0,0,0,11,11.0,51.66
1202,10,2,25,2,31,6.0,32.57
1203,10,6,13,0,9,7.21,42.2
1204,9,0,34,0,43,9.0,47.42
1205,7,19,8,18,17,9.06,38.08
1206,5,0,24,6,22,6.32,35.69
1207,6,29,0,0,14,32.2,51.61
1208,8,0,12,1,19,7.07,25.5
1209,10,1,28,7,28,6.0,28.86
1210,10,2,52,17,47,15.81,56.08
1211,6,17,0,3,5,14.87,32.76
1212,9,0,45,17,42,17.26,48.85
1213,2,16,0,0,12,20.0,39.4
1214,8,0,8,0,26,18.0,26.68
1215,8,0,0,32,2,32.06,48.17
1216,8,0,0,0,6,6.0,29.83
1217,4,0,14,1,27,13.04,35.47
1218,4,0,15,0,24,9.0,32.65
1219,7,0,7,21,11,21.38,27.8
1220,4,0,13,6,13,6.0,41.77
1221,6,14,11,10,11,4.0,31.3
1222,6,37,0,0,15,39.92,58.8
1223,7,23,0,24,8,8.06,39.05
1224,4,0,0,0,15,15.0,53.76
1225,10,25,17,6,13,19.42,42.2
1226,10,10,42,9,37,5.1,50.99
1227,5,2,33,33,32,31.02,46.67
1228,8,0,16,2,39,23.09,45.28
1229,9,0,0,0,20,20.0,34.71
1230,1,18,11,17,30,19.03,34.99
1231,6,0,7,0,14,7.0,27.59
1232,9,10,25,0,20,11.18,32.57
1233,5,0,20,23,19,23.02,34.71
1234,7,0,0,0,15,15.0,38.21
1235,4,0,0,0,14,14.0,38.29
1236,1,0,7,22,7,22.0,38.83
1237,7,0,8,1,33,25.02,42.64
1238,10,21,52,26,46,7.81,61.74
1239,4,0,21,0,30,9.0,38.42
1240,4,0,18,8,18,8.0,23.85
1241,9,25,31,21,18,13.6,60.42
1242,4,0,0,13,-2,13.15,23.85
1243,10,0,0,2,23,23.09,55.23
1244,1,9,31,18,17,16.64,36.36
1245,5,2,27,23,25,21.1,35.47
1246,3,31,19,25,10,10.82,49.04
1247,9,2,49,14,43,13.42,56.94
1248,9,19,49,20,45,4.12,55.71
1249,5,0,0,0,14,14.0,30.61
1250,9,0,0,0,32,32.0,60.75
1251,5,0,0,0,25,25.0,45.65
1252,2,6,6,0,12,8.49,33.24
1253,1,7,7,5,30,23.09,37.66
1254,9,1,52,21,38,24.41,56.08
1255,7,0,18,0,28,10.0,38.95
1256,4,0,0,0,9,9.0,37.44
1257,10,0,0,0,22,22.0,49.19
1258,9,14,31,7,26,8.6,49.04
1259,3,0,0,1,21,21.02,23.26
1260,1,0,18,2,37,19.1,43.68
1261,10,2,33,2,47,14.0,48.27
1262,4,0,18,6,16,6.32,29.68
1263,10,0,10,10,0,14.14,39.66
1264,6,13,7,0,14,14.76,38.9
1265,7,0,24,0,39,15.0,46.87
1266,10,14,38,0,27,17.8,59.67
1267,3,18,12,12,6,8.49,41.15
1268,5,0,15,0,25,10.0,32.02
1269,7,22,0,23,8,8.06,42.2
1270,10,0,0,0,37,37.0,67.42
1271,9,0,0,0,38,38.0,69.35
1272,1,24,14,23,39,25.02,45.79
1273,1,0,25,14,26,14.04,48.38
1274,3,14,18,19,13,7.07,32.2
1275,7,11,13,11,36,23.0,37.64
1276,5,0,0,0,12,12.0,24.08
1277,9,12,33,0,24,15.0,49.48
1278,10,1,34,6,30,6.4,36.4
1279,9,24,27,11,22,13.93,50.12
1280,8,0,0,18,2,18.11,36.72
1281,6,2,10,0,19,9.22,43.91
1282,4,0,0,27,-1,27.02,48.84
1283,5,0,0,0,21,21.0,36.77
1284,10,0,0,0,28,28.0,53.23
1285,9,16,53,25,47,10.82,62.24
1286,8,0,0,26,0,26.0,43.6
1287,5,0,39,34,41,34.06,53.26
1288,9,0,0,0,29,29.0,56.08
1289,10,13,40,13,31,9.0,49.73
1290,9,0,39,10,33,11.66,40.26
1291,9,15,14,0,6,17.0,60.42
1292,2,0,9,0,18,9.0,30.46
1293,6,0,16,2,20,4.47,27.29
1294,5,0,8,11,6,11.18,32.8
1295,10,24,40,24,31,9.0,52.77
1296,7,27,7,28,30,23.02,41.04
1297,3,10,5,0,0,11.18,25.0
1298,5,0,28,15,27,15.03,37.54
1299,5,0,0,0,22,22.0,46.32
1300,8,0,0,15,2,15.13,31.76
1301,1,0,0,0,8,8.0,35.9
1302,1,11,18,1,23,11.18,25.5
1303,4,0,0,26,1,26.02,60.83
1304,7,0,0,0,13,13.0,33.24
1305,10,1,24,1,38,14.0,41.63
1306,4,0,0,17,0,17.0,37.44
1307,6,0,29,10,36,12.21,51.11
1308,6,10,9,3,9,7.0,15.62
1309,5,0,0,0,8,8.0,27.8
1310,1,0,21,21,25,21.38,53.31
1311,4,0,0,0,20,20.0,37.8
1312,3,33,12,9,6,24.74,48.1
1313,4,0,0,0,16,16.0,47.71
1314,9,0,51,16,41,18.87,53.45
1315,7,0,0,0,14,14.0,31.02
1316,5,0,11,7,10,7.07,26.57
1317,8,0,0,0,8,8.0,32.8
1318,10,19,43,21,36,7.28,52.39
1319,9,18,37,20,31,6.32,47.42
1320,3,1,27,7,24,6.71,30.41
1321,1,0,18,4,41,23.35,43.01
1322,6,33,9,29,9,4.0,56.61
1323,6,7,2,0,4,7.28,16.28
1324,9,22,49,35,43,14.32,65.19
1325,7,21,11,22,17,6.08,27.8
1326,2,4,21,16,28,13.89,32.25
1327,10,2,34,2,52,18.0,57.27
1328,8,0,0,0,13,13.0,24.6
1329,10,19,14,0,6,20.62,40.31
1330,1,9,9,8,30,21.02,51.79
1331,4,0,6,1,24,18.03,34.71
1332,10,0,0,0,38,38.0,57.31
1333,1,0,14,2,35,21.1,38.08
1334,7,0,21,0,33,12.0,38.08
1335,1,23,0,24,14,14.04,45.79
1336,10,2,28,5,27,3.16,28.86
1337,5,0,0,0,14,14.0,42.72
1338,1,0,0,0,17,17.0,38.08
1339,10,2,23,2,34,11.0,42.2
1340,1,0,12,14,32,24.41,36.72
1341,2,30,0,15,5,15.81,43.86
1342,3,0,0,2,30,30.07,38.42
1343,9,0,0,0,20,20.0,38.6
1344,6,15,0,5,6,11.66,26.63
1345,10,0,12,16,0,20.0,52.43
1346,5,1,35,17,34,16.03,38.91
1347,1,1,35,2,37,2.24,37.66
1348,2,16,0,8,5,9.43,35.78
1349,2,0,16,11,24,13.6,40.61
1350,4,1,50,50,50,49.0,70.71
1351,7,0,0,0,12,12.0,39.22
1352,8,0,25,0,37,12.0,44.65
1353,4,0,10,1,20,10.05,28.6
1354,3,0,0,1,39,39.01,43.83
1355,7,0,8,0,29,21.0,34.48
1356,8,0,0,0,20,20.0,39.66
1357,3,16,16,14,8,8.25,36.67
1358,10,14,42,0,31,17.8,65.25
1359,8,0,0,0,12,12.0,27.59
1360,3,23,10,0,0,25.08,37.8
1361,1,17,12,17,18,6.0,42.54
1362,7,0,20,19,12,20.62,41.68
1363,10,0,0,0,30,30.0,52.39
1364,1,0,20,15,12,17.0,40.85
1365,6,0,26,17,38,20.81,42.49
1366,7,0,23,0,48,25.0,50.0
1367,4,0,0,11,2,11.18,46.53
1368,4,1,33,9,35,8.25,38.28
1369,1,9,0,11,18,18.11,25.5
1370,1,10,0,10,21,21.0,47.07
1371,5,0,8,14,8,14.0,24.41
1372,3,0,0,0,29,29.0,31.38
1373,5,1,29,22,29,21.0,40.31
1374,3,19,14,19,7,7.0,28.32
1375,1,22,15,20,36,21.1,56.46
1376,10,17,33,17,24,9.0,41.63
1377,5,2,45,30,45,28.0,58.9
